found,pred_error,window_size,steps,fell_back,elapsed_ns,phase,index
False,25155,-16070,1,False,2800,1,learned_only_linear
False,10681,3,2,False,3200,1,learned_only_linear
False,7634,3,2,False,3100,1,learned_only_linear
False,17800,-5592,1,False,2700,1,learned_only_linear
False,22144,-11959,1,False,2800,1,learned_only_linear
False,7517,3,2,False,3100,1,learned_only_linear
False,7428,3,2,False,3100,1,learned_only_linear
False,37585,-31603,1,False,2700,1,learned_only_linear
False,103755,-103125,1,False,2700,1,learned_only_linear
False,5953,3,2,False,3100,1,learned_only_linear
False,10840,3,2,False,3100,1,learned_only_linear
False,23169,-13373,1,False,2800,1,learned_only_linear
False,11992,3,2,False,3100,1,learned_only_linear
False,8639,3,2,False,3000,1,learned_only_linear
False,12588,3,2,False,3100,1,learned_only_linear
False,6785,3,2,False,3100,1,learned_only_linear
False,43975,-39088,1,False,2700,1,learned_only_linear
False,6033,3,2,False,3100,1,learned_only_linear
False,13265,3,2,False,3100,1,learned_only_linear
False,9111,3,2,False,3000,1,learned_only_linear
False,48699,-44474,1,False,2700,1,learned_only_linear
False,7117,3,2,False,3000,1,learned_only_linear
False,19189,-7695,1,False,2700,1,learned_only_linear
False,4782,3,2,False,3100,1,learned_only_linear
False,6419,3,2,False,3100,1,learned_only_linear
False,37245,-31203,1,False,2700,1,learned_only_linear
False,24644,-15388,1,False,2800,1,learned_only_linear
False,49841,-45748,1,False,2800,1,learned_only_linear
False,38528,-32741,1,False,2700,1,learned_only_linear
False,23179,-13388,1,False,2800,1,learned_only_linear
False,3239,3,2,False,3100,1,learned_only_linear
False,2023,3,2,False,3100,1,learned_only_linear
False,28152,-20015,1,False,2700,1,learned_only_linear
False,62268,-59437,1,False,2700,1,learned_only_linear
False,14009,3,2,False,3200,1,learned_only_linear
False,20035,-8922,1,False,2800,1,learned_only_linear
False,51931,-48076,1,False,2700,1,learned_only_linear
False,6015,3,2,False,3100,1,learned_only_linear
False,49732,-45627,1,False,2800,1,learned_only_linear
False,42808,-37735,1,False,2700,1,learned_only_linear
False,2382,3,2,False,3200,1,learned_only_linear
False,5405,3,2,False,3100,1,learned_only_linear
False,8929,3,2,False,3100,1,learned_only_linear
False,23004,-13151,1,False,2700,1,learned_only_linear
False,6434,3,2,False,3100,1,learned_only_linear
False,13645,3,2,False,3000,1,learned_only_linear
False,23117,-13309,1,False,2700,1,learned_only_linear
False,13527,3,2,False,3100,1,learned_only_linear
False,6546,3,2,False,3000,1,learned_only_linear
False,51786,-47918,1,False,2700,1,learned_only_linear
False,4836,3,2,False,3100,1,learned_only_linear
False,82107,-80576,1,False,2700,1,learned_only_linear
False,5990,3,2,False,3200,1,learned_only_linear
False,10293,3,2,False,3100,1,learned_only_linear
False,7121,3,2,False,3200,1,learned_only_linear
False,15320,-1589,1,False,2800,1,learned_only_linear
False,102334,-101660,1,False,2700,1,learned_only_linear
False,7103,3,2,False,3000,1,learned_only_linear
False,6350,3,2,False,3000,1,learned_only_linear
False,12111,3,2,False,3100,1,learned_only_linear
False,18762,-7061,1,False,2700,1,learned_only_linear
False,11578,3,2,False,3100,1,learned_only_linear
False,8256,3,2,False,3000,1,learned_only_linear
False,12789,3,2,False,8700,1,learned_only_linear
False,38438,-32628,1,False,4900,1,learned_only_linear
False,73445,-71435,1,False,4000,1,learned_only_linear
False,31844,-24679,1,False,2800,1,learned_only_linear
False,6350,3,2,False,3100,1,learned_only_linear
False,5058,3,2,False,3100,1,learned_only_linear
False,80825,-79222,1,False,2800,1,learned_only_linear
False,11356,3,2,False,3300,1,learned_only_linear
False,5173,3,2,False,3100,1,learned_only_linear
False,5034,3,2,False,3100,1,learned_only_linear
False,41838,-36604,1,False,2800,1,learned_only_linear
False,8609,3,2,False,3000,1,learned_only_linear
False,20874,-10137,1,False,2600,1,learned_only_linear
False,18792,-7109,1,False,2600,1,learned_only_linear
False,10917,3,2,False,3000,1,learned_only_linear
False,32882,-25928,1,False,2700,1,learned_only_linear
False,39820,-34281,1,False,2700,1,learned_only_linear
False,6404,3,2,False,3200,1,learned_only_linear
False,12928,3,2,False,3100,1,learned_only_linear
False,7025,3,2,False,3000,1,learned_only_linear
False,60826,-57869,1,False,2700,1,learned_only_linear
False,6335,3,2,False,3000,1,learned_only_linear
False,33044,-26124,1,False,2600,1,learned_only_linear
False,14087,3,2,False,3100,1,learned_only_linear
False,4908,3,2,False,3000,1,learned_only_linear
False,51795,-47930,1,False,2700,1,learned_only_linear
False,6263,3,2,False,3200,1,learned_only_linear
False,9667,3,2,False,3100,1,learned_only_linear
False,101366,-100649,1,False,2700,1,learned_only_linear
False,30187,-22589,1,False,2700,1,learned_only_linear
False,44913,-40181,1,False,2700,1,learned_only_linear
False,46562,-42055,1,False,2600,1,learned_only_linear
False,10382,3,2,False,3000,1,learned_only_linear
False,5556,3,2,False,3200,1,learned_only_linear
False,69741,-67492,1,False,2600,1,learned_only_linear
False,31101,-23759,1,False,2700,1,learned_only_linear
False,10521,3,2,False,3100,1,learned_only_linear
False,44656,-39888,1,False,2700,1,learned_only_linear
False,34663,-28114,1,False,2800,1,learned_only_linear
False,48170,-43873,1,False,2700,1,learned_only_linear
False,4550,3,2,False,3200,1,learned_only_linear
False,27083,-18620,1,False,2700,1,learned_only_linear
False,9284,3,2,False,3000,1,learned_only_linear
False,20378,-9436,1,False,2800,1,learned_only_linear
False,7199,3,2,False,3200,1,learned_only_linear
False,38447,-32644,1,False,2700,1,learned_only_linear
False,5651,3,2,False,3300,1,learned_only_linear
False,36840,-30710,1,False,2800,1,learned_only_linear
False,23308,-13566,1,False,2800,1,learned_only_linear
False,23919,-14413,1,False,2700,1,learned_only_linear
False,6783,3,2,False,3100,1,learned_only_linear
False,38223,-32373,1,False,2800,1,learned_only_linear
False,20531,-9642,1,False,2700,1,learned_only_linear
False,10273,3,2,False,3100,1,learned_only_linear
False,32096,-24982,1,False,2800,1,learned_only_linear
False,6030,3,2,False,3000,1,learned_only_linear
False,7338,3,2,False,3100,1,learned_only_linear
False,23652,-14047,1,False,2800,1,learned_only_linear
False,8592,3,2,False,3000,1,learned_only_linear
False,6046,3,2,False,3100,1,learned_only_linear
False,23492,-13827,1,False,2800,1,learned_only_linear
False,88131,-86917,1,False,2700,1,learned_only_linear
False,35258,-28836,1,False,2700,1,learned_only_linear
False,6634,3,2,False,3000,1,learned_only_linear
False,38431,-32619,1,False,2800,1,learned_only_linear
False,27536,-19222,1,False,2700,1,learned_only_linear
False,9698,3,2,False,3000,1,learned_only_linear
False,53116,-49402,1,False,2700,1,learned_only_linear
False,32487,-25443,1,False,2700,1,learned_only_linear
False,6064,3,2,False,3100,1,learned_only_linear
False,14804,-717,1,False,2700,1,learned_only_linear
False,27458,-19112,1,False,2700,1,learned_only_linear
False,6723,3,2,False,3000,1,learned_only_linear
False,10698,3,2,False,3200,1,learned_only_linear
False,5523,3,2,False,3200,1,learned_only_linear
False,5257,3,2,False,3100,1,learned_only_linear
False,5533,3,2,False,3000,1,learned_only_linear
False,19562,-8246,1,False,2700,1,learned_only_linear
False,18451,-6586,1,False,2700,1,learned_only_linear
False,5909,3,2,False,3900,1,learned_only_linear
False,26998,-18521,1,False,6600,1,learned_only_linear
False,5382,3,2,False,6700,1,learned_only_linear
False,27561,-19254,1,False,3400,1,learned_only_linear
False,12631,3,2,False,3200,1,learned_only_linear
False,2722,3,2,False,3100,1,learned_only_linear
False,34897,-28407,1,False,2800,1,learned_only_linear
False,19528,-8194,1,False,2800,1,learned_only_linear
False,5410,3,2,False,3000,1,learned_only_linear
False,11300,3,2,False,3000,1,learned_only_linear
False,17293,-4778,1,False,2800,1,learned_only_linear
False,8700,3,2,False,3000,1,learned_only_linear
False,7350,3,2,False,3200,1,learned_only_linear
False,24789,-15587,1,False,2700,1,learned_only_linear
False,42566,-37446,1,False,2700,1,learned_only_linear
False,10088,3,2,False,3100,1,learned_only_linear
False,21483,-10999,1,False,2700,1,learned_only_linear
False,8830,3,2,False,3100,1,learned_only_linear
False,4981,3,2,False,3000,1,learned_only_linear
False,54351,-50761,1,False,2800,1,learned_only_linear
False,19726,-8490,1,False,2700,1,learned_only_linear
False,78682,-76973,1,False,2800,1,learned_only_linear
False,28598,-20597,1,False,2700,1,learned_only_linear
False,16211,-3038,1,False,2700,1,learned_only_linear
False,22316,-12207,1,False,2700,1,learned_only_linear
False,4309,3,2,False,3100,1,learned_only_linear
False,13822,3,2,False,3000,1,learned_only_linear
False,51751,-47880,1,False,2800,1,learned_only_linear
False,21864,-11535,1,False,2700,1,learned_only_linear
False,7687,3,2,False,3200,1,learned_only_linear
False,2791,3,2,False,3000,1,learned_only_linear
False,4986,3,2,False,3100,1,learned_only_linear
False,12053,3,2,False,3000,1,learned_only_linear
False,17098,-4440,1,False,2800,1,learned_only_linear
False,2809,3,2,False,3100,1,learned_only_linear
False,11533,3,2,False,3000,1,learned_only_linear
False,6391,3,2,False,3100,1,learned_only_linear
False,6747,3,2,False,3200,1,learned_only_linear
False,3385,3,2,False,3100,1,learned_only_linear
False,4165,3,2,False,3100,1,learned_only_linear
False,12020,3,2,False,3000,1,learned_only_linear
False,46195,-41633,1,False,2700,1,learned_only_linear
False,8927,3,2,False,3100,1,learned_only_linear
False,12287,3,2,False,3000,1,learned_only_linear
False,12644,3,2,False,3000,1,learned_only_linear
False,41209,-35882,1,False,2800,1,learned_only_linear
False,6756,3,2,False,3000,1,learned_only_linear
False,17241,-4692,1,False,2700,1,learned_only_linear
False,25386,-16383,1,False,2700,1,learned_only_linear
False,11236,3,2,False,2900,1,learned_only_linear
False,9242,3,2,False,3000,1,learned_only_linear
False,3634,3,2,False,3000,1,learned_only_linear
False,32717,-25724,1,False,2700,1,learned_only_linear
False,25960,-17170,1,False,2700,1,learned_only_linear
False,62557,-59757,1,False,2700,1,learned_only_linear
False,24514,-15205,1,False,2700,1,learned_only_linear
False,5529,3,2,False,3100,1,learned_only_linear
False,18737,-7020,1,False,2700,1,learned_only_linear
False,47143,-42725,1,False,2700,1,learned_only_linear
False,20489,-9574,1,False,2800,1,learned_only_linear
False,25250,-16192,1,False,2700,1,learned_only_linear
False,69671,-67417,1,False,2700,1,learned_only_linear
False,27658,-19384,1,False,2700,1,learned_only_linear
False,13521,3,2,False,3100,1,learned_only_linear
False,21648,-11234,1,False,2700,1,learned_only_linear
False,38896,-33197,1,False,2700,1,learned_only_linear
False,113714,-113370,1,False,2800,1,learned_only_linear
False,6838,3,2,False,3000,1,learned_only_linear
False,5692,3,2,False,3100,1,learned_only_linear
False,27299,-18914,1,False,2800,1,learned_only_linear
False,72859,-70817,1,False,2700,1,learned_only_linear
False,20437,-9505,1,False,2700,1,learned_only_linear
False,94143,-93194,1,False,2700,1,learned_only_linear
False,23344,-13612,1,False,2700,1,learned_only_linear
False,7619,3,2,False,3000,1,learned_only_linear
False,4837,3,2,False,3100,1,learned_only_linear
False,7523,3,2,False,3100,1,learned_only_linear
False,11115,3,2,False,3000,1,learned_only_linear
False,3080,3,2,False,3000,1,learned_only_linear
False,5547,3,2,False,3000,1,learned_only_linear
False,8202,3,2,False,3000,1,learned_only_linear
False,18148,-6134,1,False,2700,1,learned_only_linear
False,50447,-46427,1,False,2700,1,learned_only_linear
False,28049,-19881,1,False,2700,1,learned_only_linear
False,3938,3,2,False,3100,1,learned_only_linear
False,39891,-34356,1,False,2800,1,learned_only_linear
False,29548,-21794,1,False,2700,1,learned_only_linear
False,7627,3,2,False,3500,1,learned_only_linear
False,50313,-46280,1,False,2900,1,learned_only_linear
False,72860,-70819,1,False,2900,1,learned_only_linear
False,24296,-14914,1,False,2800,1,learned_only_linear
False,5750,3,2,False,3100,1,learned_only_linear
False,10096,3,2,False,3100,1,learned_only_linear
False,8826,3,2,False,3100,1,learned_only_linear
False,18006,-5927,1,False,2700,1,learned_only_linear
False,54970,-51448,1,False,2800,1,learned_only_linear
False,31651,-24453,1,False,2700,1,learned_only_linear
False,54108,-50490,1,False,2800,1,learned_only_linear
False,5518,3,2,False,3200,1,learned_only_linear
False,19985,-8850,1,False,2800,1,learned_only_linear
False,4831,3,2,False,3300,1,learned_only_linear
False,38818,-33096,1,False,2600,1,learned_only_linear
False,9993,3,2,False,3100,1,learned_only_linear
False,6612,3,2,False,3100,1,learned_only_linear
False,11607,3,2,False,3100,1,learned_only_linear
False,14859,-818,1,False,2700,1,learned_only_linear
False,5823,3,2,False,3100,1,learned_only_linear
False,13644,3,2,False,3000,1,learned_only_linear
False,77150,-75359,1,False,2800,1,learned_only_linear
False,9612,3,2,False,3100,1,learned_only_linear
False,30855,-23450,1,False,2800,1,learned_only_linear
False,49036,-44857,1,False,2800,1,learned_only_linear
False,17302,-4799,1,False,2700,1,learned_only_linear
False,53092,-49376,1,False,2700,1,learned_only_linear
False,10131,3,2,False,3100,1,learned_only_linear
False,11645,3,2,False,3100,1,learned_only_linear
False,87018,-85751,1,False,2700,1,learned_only_linear
False,42295,-37138,1,False,2700,1,learned_only_linear
False,7658,3,2,False,3000,1,learned_only_linear
False,16075,-2827,1,False,2700,1,learned_only_linear
False,6709,3,2,False,3000,1,learned_only_linear
False,13603,3,2,False,3100,1,learned_only_linear
False,49030,-44849,1,False,2700,1,learned_only_linear
False,3070,3,2,False,3100,1,learned_only_linear
False,5519,3,2,False,3100,1,learned_only_linear
False,26002,-17224,1,False,2800,1,learned_only_linear
False,5163,3,2,False,3100,1,learned_only_linear
False,18461,-6599,1,False,2700,1,learned_only_linear
False,27509,-19184,1,False,2700,1,learned_only_linear
False,7282,3,2,False,3100,1,learned_only_linear
False,8379,3,2,False,3000,1,learned_only_linear
False,13523,3,2,False,3100,1,learned_only_linear
False,115075,-114763,1,False,2700,1,learned_only_linear
False,6316,3,2,False,3000,1,learned_only_linear
False,17471,-5051,1,False,2700,1,learned_only_linear
False,4470,3,2,False,3000,1,learned_only_linear
False,9416,3,2,False,3100,1,learned_only_linear
False,5602,3,2,False,3100,1,learned_only_linear
False,25141,-16052,1,False,2700,1,learned_only_linear
False,15091,-1221,1,False,2700,1,learned_only_linear
False,13843,3,2,False,3100,1,learned_only_linear
False,7751,3,2,False,3000,1,learned_only_linear
False,116897,-116626,1,False,2700,1,learned_only_linear
False,62244,-59411,1,False,2700,1,learned_only_linear
False,11045,3,2,False,3000,1,learned_only_linear
False,9192,3,2,False,3000,1,learned_only_linear
False,3825,3,2,False,3100,1,learned_only_linear
False,4166,3,2,False,3000,1,learned_only_linear
False,6001,3,2,False,3100,1,learned_only_linear
False,6302,3,2,False,3000,1,learned_only_linear
False,7700,3,2,False,3000,1,learned_only_linear
False,19118,-7584,1,False,2700,1,learned_only_linear
False,23160,-13361,1,False,2800,1,learned_only_linear
False,4336,3,2,False,3000,1,learned_only_linear
False,15324,-1593,1,False,2700,1,learned_only_linear
False,32245,-25148,1,False,2600,1,learned_only_linear
False,10068,3,2,False,3100,1,learned_only_linear
False,6316,3,2,False,3100,1,learned_only_linear
False,6172,3,2,False,3100,1,learned_only_linear
False,25059,-15942,1,False,2700,1,learned_only_linear
False,7698,3,2,False,3100,1,learned_only_linear
False,38295,-32454,1,False,2800,1,learned_only_linear
False,14519,-233,1,False,2800,1,learned_only_linear
False,5966,3,2,False,3200,1,learned_only_linear
False,9222,3,2,False,3100,1,learned_only_linear
False,35199,-28767,1,False,2800,1,learned_only_linear
False,54606,-51043,1,False,2800,1,learned_only_linear
False,12816,3,2,False,3100,1,learned_only_linear
False,23722,-14139,1,False,2800,1,learned_only_linear
False,27302,-18920,1,False,2800,1,learned_only_linear
False,2280,3,2,False,3100,1,learned_only_linear
False,3065,3,2,False,3100,1,learned_only_linear
False,7681,3,2,False,3000,1,learned_only_linear
False,21896,-11579,1,False,2700,1,learned_only_linear
False,11509,3,2,False,3200,1,learned_only_linear
False,18191,-6195,1,False,2800,1,learned_only_linear
False,21342,-10803,1,False,2800,1,learned_only_linear
False,11147,3,2,False,3100,1,learned_only_linear
False,20663,-9835,1,False,2800,1,learned_only_linear
False,8858,3,2,False,3000,1,learned_only_linear
False,48271,-43989,1,False,2700,1,learned_only_linear
False,24523,-15224,1,False,2700,1,learned_only_linear
False,55128,-51618,1,False,2600,1,learned_only_linear
False,39633,-34068,1,False,2600,1,learned_only_linear
False,10779,3,2,False,3100,1,learned_only_linear
False,5532,3,2,False,3000,1,learned_only_linear
False,9595,3,2,False,3200,1,learned_only_linear
False,65516,-62955,1,False,2800,1,learned_only_linear
False,26109,-17368,1,False,2700,1,learned_only_linear
False,41089,-35744,1,False,2700,1,learned_only_linear
False,5466,3,2,False,3100,1,learned_only_linear
False,1441,3,2,False,3200,1,learned_only_linear
False,10070,3,2,False,3100,1,learned_only_linear
False,20526,-9630,1,False,2800,1,learned_only_linear
False,19843,-8652,1,False,2700,1,learned_only_linear
False,4866,3,2,False,3000,1,learned_only_linear
False,7773,3,2,False,3000,1,learned_only_linear
False,13766,3,2,False,3100,1,learned_only_linear
False,58968,-55844,1,False,2700,1,learned_only_linear
False,117376,-117113,1,False,2800,1,learned_only_linear
False,3457,3,2,False,3100,1,learned_only_linear
False,30422,-22908,1,False,2800,1,learned_only_linear
False,21241,-10646,1,False,2700,1,learned_only_linear
False,10386,3,2,False,3000,1,learned_only_linear
False,9038,3,2,False,3100,1,learned_only_linear
False,7773,3,2,False,3000,1,learned_only_linear
False,25061,-15945,1,False,2700,1,learned_only_linear
False,81739,-80189,1,False,2700,1,learned_only_linear
False,9785,3,2,False,3200,1,learned_only_linear
False,8263,3,2,False,3200,1,learned_only_linear
False,20048,-8945,1,False,2700,1,learned_only_linear
False,2689,3,2,False,3100,1,learned_only_linear
False,22379,-12288,1,False,2800,1,learned_only_linear
False,93758,-92794,1,False,2700,1,learned_only_linear
False,65106,-62516,1,False,2700,1,learned_only_linear
False,10463,3,2,False,3100,1,learned_only_linear
False,28108,-19956,1,False,2700,1,learned_only_linear
False,66956,-64503,1,False,2700,1,learned_only_linear
False,8825,3,2,False,3100,1,learned_only_linear
False,19983,-8843,1,False,2800,1,learned_only_linear
False,4619,3,2,False,3000,1,learned_only_linear
False,65569,-63015,1,False,2800,1,learned_only_linear
False,12508,3,2,False,3000,1,learned_only_linear
False,1462,3,2,False,3200,1,learned_only_linear
False,25430,-16445,1,False,2700,1,learned_only_linear
False,3504,3,2,False,3200,1,learned_only_linear
False,123649,-123536,1,False,2700,1,learned_only_linear
False,16417,-3362,1,False,2700,1,learned_only_linear
False,56566,-53197,1,False,2800,1,learned_only_linear
False,18148,-6136,1,False,2700,1,learned_only_linear
False,99621,-98848,1,False,2700,1,learned_only_linear
False,7580,3,2,False,3100,1,learned_only_linear
False,5505,3,2,False,3100,1,learned_only_linear
False,7167,3,2,False,3000,1,learned_only_linear
False,40562,-35147,1,False,2700,1,learned_only_linear
False,14645,-462,1,False,2700,1,learned_only_linear
False,30268,-22693,1,False,2700,1,learned_only_linear
False,19194,-7705,1,False,2800,1,learned_only_linear
False,10481,3,2,False,3100,1,learned_only_linear
False,10601,3,2,False,10000,1,learned_only_linear
False,37666,-31706,1,False,3200,1,learned_only_linear
False,24335,-14958,1,False,2800,1,learned_only_linear
False,17614,-5306,1,False,2700,1,learned_only_linear
False,9643,3,2,False,3000,1,learned_only_linear
False,113702,-113357,1,False,2800,1,learned_only_linear
False,78071,-76323,1,False,2700,1,learned_only_linear
False,90878,-89788,1,False,2700,1,learned_only_linear
False,17304,-4805,1,False,2700,1,learned_only_linear
False,43621,-38668,1,False,2700,1,learned_only_linear
False,27331,-18957,1,False,2700,1,learned_only_linear
False,17578,-5242,1,False,2700,1,learned_only_linear
False,16754,-3914,1,False,2700,1,learned_only_linear
False,29617,-21880,1,False,2700,1,learned_only_linear
False,4599,3,2,False,3100,1,learned_only_linear
False,87446,-86197,1,False,2800,1,learned_only_linear
False,38557,-32775,1,False,2700,1,learned_only_linear
False,6158,3,2,False,2900,1,learned_only_linear
False,5723,3,2,False,3200,1,learned_only_linear
False,4306,3,2,False,3100,1,learned_only_linear
False,9984,3,2,False,3200,1,learned_only_linear
False,8001,3,2,False,3000,1,learned_only_linear
False,30422,-22908,1,False,2700,1,learned_only_linear
False,116497,-116213,1,False,2700,1,learned_only_linear
False,2646,3,2,False,3000,1,learned_only_linear
False,48574,-44327,1,False,2800,1,learned_only_linear
False,11127,3,2,False,3000,1,learned_only_linear
False,8074,3,2,False,3100,1,learned_only_linear
False,5635,3,2,False,3100,1,learned_only_linear
False,7440,3,2,False,3000,1,learned_only_linear
False,5726,3,2,False,3100,1,learned_only_linear
False,17884,-5728,1,False,2700,1,learned_only_linear
False,27193,-18770,1,False,2700,1,learned_only_linear
False,18141,-6122,1,False,2700,1,learned_only_linear
False,12700,3,2,False,3000,1,learned_only_linear
False,86364,-85059,1,False,2800,1,learned_only_linear
False,63667,-60960,1,False,2900,1,learned_only_linear
False,7646,3,2,False,3800,1,learned_only_linear
False,14083,3,2,False,3400,1,learned_only_linear
False,7743,3,2,False,3100,1,learned_only_linear
False,5875,3,2,False,3200,1,learned_only_linear
False,8358,3,2,False,3100,1,learned_only_linear
False,5455,3,2,False,3100,1,learned_only_linear
False,11203,3,2,False,3000,1,learned_only_linear
False,43592,-38634,1,False,2800,1,learned_only_linear
False,11736,3,2,False,3100,1,learned_only_linear
False,6957,3,2,False,3100,1,learned_only_linear
False,5304,3,2,False,3000,1,learned_only_linear
False,9313,3,2,False,3100,1,learned_only_linear
False,5932,3,2,False,3100,1,learned_only_linear
False,82164,-80637,1,False,2700,1,learned_only_linear
False,18147,-6136,1,False,2700,1,learned_only_linear
False,104497,-103890,1,False,2700,1,learned_only_linear
False,6136,3,2,False,3100,1,learned_only_linear
False,4292,3,2,False,3100,1,learned_only_linear
False,7309,3,2,False,3100,1,learned_only_linear
False,19146,-7626,1,False,2700,1,learned_only_linear
False,5651,3,2,False,3000,1,learned_only_linear
False,4329,3,2,False,3100,1,learned_only_linear
False,9583,3,2,False,3000,1,learned_only_linear
False,33246,-26366,1,False,2700,1,learned_only_linear
False,8730,3,2,False,3000,1,learned_only_linear
False,12151,3,2,False,3000,1,learned_only_linear
False,6300,3,2,False,3000,1,learned_only_linear
False,38676,-32923,1,False,2700,1,learned_only_linear
False,29259,-21431,1,False,2700,1,learned_only_linear
False,72375,-70302,1,False,2700,1,learned_only_linear
False,7440,3,2,False,3000,1,learned_only_linear
False,8826,3,2,False,3100,1,learned_only_linear
False,8650,3,2,False,3000,1,learned_only_linear
False,5526,3,2,False,3000,1,learned_only_linear
False,15374,-1684,1,False,2700,1,learned_only_linear
False,6992,3,2,False,3200,1,learned_only_linear
False,3106,3,2,False,3000,1,learned_only_linear
False,10146,3,2,False,3100,1,learned_only_linear
False,81421,-79858,1,False,2700,1,learned_only_linear
False,4986,3,2,False,3000,1,learned_only_linear
False,6791,3,2,False,3000,1,learned_only_linear
False,17757,-5519,1,False,2700,1,learned_only_linear
False,5357,3,2,False,3200,1,learned_only_linear
False,7003,3,2,False,3100,1,learned_only_linear
False,7066,3,2,False,3100,1,learned_only_linear
False,125605,-125545,1,False,2800,1,learned_only_linear
False,6343,3,2,False,3000,1,learned_only_linear
False,60704,-57731,1,False,2800,1,learned_only_linear
False,12320,3,2,False,3000,1,learned_only_linear
False,46365,-41823,1,False,2700,1,learned_only_linear
False,34669,-28122,1,False,2700,1,learned_only_linear
False,27489,-19157,1,False,2700,1,learned_only_linear
False,11915,3,2,False,3200,1,learned_only_linear
False,5595,3,2,False,3100,1,learned_only_linear
False,10720,3,2,False,3000,1,learned_only_linear
False,14541,-275,1,False,2700,1,learned_only_linear
False,17291,-4778,1,False,2700,1,learned_only_linear
False,90028,-88892,1,False,2800,1,learned_only_linear
False,14393,-17,1,False,2800,1,learned_only_linear
False,8592,3,2,False,3100,1,learned_only_linear
False,37325,-31298,1,False,2700,1,learned_only_linear
False,7048,3,2,False,3300,1,learned_only_linear
False,76436,-74608,1,False,2700,1,learned_only_linear
False,6261,3,2,False,3100,1,learned_only_linear
False,5054,3,2,False,3100,1,learned_only_linear
False,30774,-23356,1,False,2700,1,learned_only_linear
False,68421,-66073,1,False,2700,1,learned_only_linear
False,81562,-80004,1,False,2700,1,learned_only_linear
False,7999,3,2,False,3000,1,learned_only_linear
False,4607,3,2,False,3100,1,learned_only_linear
False,59832,-56785,1,False,2800,1,learned_only_linear
False,9759,3,2,False,3000,1,learned_only_linear
False,10589,3,2,False,3100,1,learned_only_linear
False,22177,-12007,1,False,2800,1,learned_only_linear
False,20096,-9013,1,False,2700,1,learned_only_linear
False,33549,-26738,1,False,2700,1,learned_only_linear
False,60258,-57251,1,False,2700,1,learned_only_linear
False,11098,3,2,False,3000,1,learned_only_linear
False,13186,3,2,False,3200,1,learned_only_linear
False,5380,3,2,False,3000,1,learned_only_linear
False,19062,-7502,1,False,2700,1,learned_only_linear
False,13929,3,2,False,3200,1,learned_only_linear
False,4802,3,2,False,3100,1,learned_only_linear
False,33391,-26550,1,False,2800,1,learned_only_linear
False,6704,3,2,False,3200,1,learned_only_linear
False,7023,3,2,False,3000,1,learned_only_linear
False,48325,-44048,1,False,2800,1,learned_only_linear
False,10482,3,2,False,3000,1,learned_only_linear
False,22614,-12618,1,False,2800,1,learned_only_linear
False,26057,-17293,1,False,2700,1,learned_only_linear
False,38746,-33002,1,False,2700,1,learned_only_linear
False,14467,-128,1,False,2800,1,learned_only_linear
False,16780,-3950,1,False,2700,1,learned_only_linear
False,4746,3,2,False,3100,1,learned_only_linear
False,14545,-299,1,False,2800,1,learned_only_linear
False,19552,-8231,1,False,2900,1,learned_only_linear
False,114668,-114341,1,False,2700,1,learned_only_linear
False,5911,3,2,False,3000,1,learned_only_linear
False,5788,3,2,False,3300,1,learned_only_linear
False,7961,3,2,False,3000,1,learned_only_linear
False,7945,3,2,False,3000,1,learned_only_linear
False,93200,-92218,1,False,2800,1,learned_only_linear
False,5370,3,2,False,3100,1,learned_only_linear
False,7538,3,2,False,3000,1,learned_only_linear
False,26373,-17697,1,False,2700,1,learned_only_linear
False,24810,-15619,1,False,2700,1,learned_only_linear
False,68603,-66269,1,False,2700,1,learned_only_linear
False,7153,3,2,False,3100,1,learned_only_linear
False,24726,-15507,1,False,2800,1,learned_only_linear
False,5821,3,2,False,3200,1,learned_only_linear
False,25396,-16395,1,False,2700,1,learned_only_linear
False,6414,3,2,False,3000,1,learned_only_linear
False,26292,-17595,1,False,2800,1,learned_only_linear
False,10100,3,2,False,3100,1,learned_only_linear
False,6345,3,2,False,3000,1,learned_only_linear
False,57180,-53871,1,False,2700,1,learned_only_linear
False,10557,3,2,False,3200,1,learned_only_linear
False,63068,-60309,1,False,2800,1,learned_only_linear
False,6046,3,2,False,3100,1,learned_only_linear
False,25876,-17053,1,False,2700,1,learned_only_linear
False,7747,3,2,False,3000,1,learned_only_linear
False,62427,-59616,1,False,2700,1,learned_only_linear
False,17581,-5249,1,False,2700,1,learned_only_linear
False,2366,3,2,False,3000,1,learned_only_linear
False,37626,-31654,1,False,2800,1,learned_only_linear
False,75048,-73133,1,False,2800,1,learned_only_linear
False,15359,-1658,1,False,2700,1,learned_only_linear
False,9855,3,2,False,3000,1,learned_only_linear
False,7231,3,2,False,3000,1,learned_only_linear
False,32065,-24939,1,False,2800,1,learned_only_linear
False,9853,3,2,False,3100,1,learned_only_linear
False,6196,3,2,False,3100,1,learned_only_linear
False,59955,-56918,1,False,2700,1,learned_only_linear
False,4414,3,2,False,3000,1,learned_only_linear
False,14546,-302,1,False,2700,1,learned_only_linear
False,19811,-8603,1,False,2700,1,learned_only_linear
False,17987,-5898,1,False,2700,1,learned_only_linear
False,16848,-4065,1,False,2800,1,learned_only_linear
False,9724,3,2,False,3000,1,learned_only_linear
False,124097,-124000,1,False,2700,1,learned_only_linear
False,5225,3,2,False,3100,1,learned_only_linear
